blank,ActiveFlag,Attack_Speed,Basic_Attack_Damage,ChildItemId,Cooldown_Reduction,Critical_Strike_Chance,Crowd_Control_Reduction,Damage_Reduction,Description,DeviceName,Glyph,HP5,HP5_and_MP5,Health,IconId,ItemId,ItemTier,MP5,Magical_Lifesteal,Magical_Penetration,Magical_Power,Magical_Protections,Mana,Maximum_Health,Movement_Speed,Penetration,Physical_Critical,Physical_Lifesteal,Physical_Penetration,Physical_Power,Physical_Protection,Price,Protections,RestrictedRoles,RootItemId,SecondaryDescription,ShortDesc,StartingItem,Type,Unlocks_at_level_10,itemIcon_URL,ret_msg
0,y,0,0,9850,0,0,0,0,,Obsidian Shard,n,0,0,0,2834,18179,3,0,0,+20%,100,0,0,0,0,0,0,0,0,0,0,950,0,no restrictions,9849,PASSIVE - Your first ability cast gains 10% Magical Penetration. This can only occur once every 10 seconds.,Strong Magical Penetration against Tanks,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/obsidian-shard.jpg,
0,y,0,0,9851,0,0,0,0,Mark a target for increased damage from all sources.,Spear of the Magus,n,0,0,0,2835,18180,3,0,+12%,12,110,0,0,0,0,0,0,0,0,0,0,1150,0,no restrictions,9849,PASSIVE - Whenever you damage an enemy god with an ability you mark them to take 7.5% increased damage from all sources. This effect lasts for 7s and can only occur once every 15s.,Mark a target to take increased damage,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/spear-of-the-magus.jpg,
0,n,0,0,0,0,0,0,0,,Traveler's Cloak,n,0,0,125,2859,9854,1,0,0,0,0,10,0,0,0,0,0,0,0,0,40,590,0,no restrictions,9854,,,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/travelers-cloak.jpg,
0,y,0,0,0,0,0,0,0,Magical Power and Health.,Uncommon Staff,n,0,0,75,6634,9855,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,650,0,no restrictions,9855,,Magical Power and Health.,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/uncommon-staff.jpg,
0,y,0,0,9855,0,0,0,0,,Sorcerer's Staff,n,0,0,100,6635,9856,2,0,0,0,45,0,100,0,0,0,0,0,0,0,0,700,0,no restrictions,9855,,Magical Power and Health,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/sorcerers-staff.jpg,
0,y,0,0,9855,0,0,0,0,This item gives the owner an aura that increases healing.,Rod of Healing,n,0,0,100,2872,9857,2,0,0,0,45,0,0,0,+5%,0,0,0,0,0,0,850,0,no restrictions,9855,AURA - Allied gods within 70 units have their Healing increased by 10%.,Magical Power and Increased Healing ,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/rod-of-healing.jpg,
0,y,0,0,9855,0,0,+5%,0,,Fortified Scepter,n,0,0,150,5043,14081,2,0,0,0,50,0,0,0,0,0,0,0,0,0,0,700,0,no restrictions,9855,,Magical Power and Health.,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/fortified-scepter.jpg,
0,y,0,0,14081,0,0,+10%,0,This item causes your damaging abilities to slow your targets.,Gem of Isolation,n,0,0,200,2869,7594,3,0,0,0,90,0,0,0,0,0,0,0,0,0,0,1350,0,no restrictions,9855,PASSIVE - Enemies hit by your damaging abilities will move 20% Slower for 1 seconds.,Damaging abilities Slow enemy movement.,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/gem-of-isolation.jpg,
0,y,0,0,9856,0,0,0,0,This item grants the owner permanent Stacks of Health and Magical Power on minion kills.,Warlock's Staff,n,0,0,150,6637,7917,3,0,0,+10%,95,0,200,0,0,0,0,0,0,0,0,1150,0,no restrictions,9855,"PASSIVE - You permanently gain +1 Health and +0.8 Magical Power per Stack, and receive 5 Stacks for a god kill and 1 Stack per minion kill. (Max. 75 Stacks)",Increase max. Health and Power from minion kills,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/warlocks-staff.jpg,
0,y,0,0,14081,0,0,+20%,0,,Ethereal Staff,n,0,0,200,2868,8599,3,0,0,0,90,0,0,0,0,0,0,0,0,0,0,1250,0,no restrictions,9855,PASSIVE - Whenever you damage an enemy god with an ability you steal 8% maximum mana as well as 6% maximum health from the target. The Stats remain stolen for 45s and targets affected can have multiple Buffs and Debuffs at once. This can only occur once every 15 seconds.,Temporarily steal enemy health and mana,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/ethereal-staff.jpg,
0,y,0,0,9857,0,0,0,0,This item gives the owner an aura that increases healing.,Rod of Asclepius,n,0,0,200,2542,9345,3,0,0,0,90,0,0,0,+7%,0,0,0,0,0,0,1100,0,no restrictions,9855,AURA - Allied gods within 70 units have their Healing increased by 20%.,Magical Power and Increased Healing,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/rod-of-asclepius.jpg,
0,y,0,0,7917,0,0,0,0,This item grants the owner permanent Stacks of Health and Magical Power on minion kills.,Evolved Warlock's Staff,n,0,0,225,6636,15724,4,0,0,+10%,155,0,200,0,0,0,0,0,0,0,0,1,0,no restrictions,9856,,Increased max. Health and Power from kills,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/evolved-warlocks-staff.jpg,
0,y,0,0,0,0,0,0,0,Magical Power and Mana.,Spellbook,n,0,0,0,6628,9858,1,0,0,0,20,0,75,0,0,0,0,0,0,0,0,650,0,no restrictions,9858,,Magical Power and Mana.,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/spellbook.jpg,
0,y,0,0,9858,0,0,0,0,,Book of Souls,n,0,0,0,6629,9859,2,0,0,0,65,0,125,0,0,0,0,0,0,0,0,700,0,no restrictions,9858,,Magical Power and Mana.,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/book-of-souls.jpg,
0,y,0,0,9859,0,0,0,0,This item gives the owner additional Mana on kills and converts all Mana to Magical Power.,Book of Thoth,n,0,0,0,2909,7334,3,20,0,0,80,0,250,0,0,0,0,0,0,0,0,1150,0,no restrictions,9858,"PASSIVE - You permanently gain 10 Mana per Stack, and receive 5 Stacks for a god kill and 1 Stack for a minion kill (max. 75 Stacks). 7% of your Mana from items is converted to Magical Power. At 75 stacks this item Evolves, gaining 3% extra Mana to Power conversion.",Gain Mana Stacks from kills and converts Mana to Magical Power,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/book-of-thoth.jpg,
0,y,0,0,9859,0,0,0,0,This item causes the owner's next Basic Attack to deal additional damage after using an ability.,Polynomicon,n,0,0,0,2824,7597,3,0,+12%,0,95,0,300,0,0,0,0,0,0,0,0,950,0,no restrictions,9858,PASSIVE - Using an ability gives your next Basic Attack within the next 8 seconds +75% of your Magical Power as additional Magical Damage. The effect can only apply once every 3 seconds.,Abilities increase damage on next Basic Attack,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/polynomicon.jpg,
0,y,0,0,9859,0,0,0,0,,Soul Reaver,n,0,0,0,2908,9128,3,0,0,0,95,0,300,0,0,0,0,0,0,0,0,1300,0,no restrictions,9858,"PASSIVE - Your abilities deal an additional 2% of the target's maximum Health as Magical Damage. If the target has over 2000 Health, your ability bonus damage scales up. This effect reaches a maximum of 9% Maximum Health damage at 2750 Health. Subsequent hits on the same target do half the bonus damage for the next 3s.",Abilities deal bonus damage based on targets maximum health,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/soul-reaver.jpg,
0,y,0,0,9859,0,0,+20%,0,,Book of the Dead,n,0,0,0,5040,14080,3,0,0,0,120,0,200,0,0,0,0,0,0,0,0,1250,0,no restrictions,9858,"PASSIVE - If you drop below 40% Health, you gain a shield equal to 25% of your maximum Mana. This shield lasts 6s. This effect can only occur once every 90s.",Gain a shield when low on Health,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/book-of-the-dead.jpg,
0,y,0,0,7334,0,0,0,0,This item gives the owner additional Mana on kills and converts all Mana to Magical Power.,Evolved Book of Thoth,n,0,0,0,6652,15725,4,20,0,0,80,0,1000,0,0,0,0,0,0,0,0,1,0,no restrictions,9859,PASSIVE - 10% of your Mana from items is converted to Magical Power.,Mana is converted to Magical Power,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/evolved-book-of-thoth.jpg,
0,y,0,0,0,0,0,0,0,Magical Power and MP5.,Lost Artifact,n,0,0,0,2844,9860,1,5,0,0,20,0,0,0,0,0,0,0,0,0,0,550,0,no restrictions,9860,,Magical Power and MP5.,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/lost-artifact.jpg,
0,y,0,0,9860,0,0,0,0,,Cursed Orb,n,0,0,0,2842,7924,2,15,0,0,55,0,75,0,+2%,0,0,0,0,0,0,1050,0,no restrictions,9860,"PASSIVE - Killing or assisting an enemy minion provides you with 1 stack, granting 1% Movement Speed and 4 Magical Power per stack. Stacks last for 10s and stack up to 4 times. Enemy gods provide 4 stacks.",Kills and assists provide stacking Movement Speed and Magical Power,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/cursed-orb.jpg,
0,y,0,0,9860,0,0,0,0,,Restored Artifact,n,0,0,0,2843,9861,2,15,0,0,60,0,0,0,0,0,0,0,0,0,0,850,0,no restrictions,9860,,Magical Power and MP5,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/restored-artifact.jpg,
0,y,0,0,9861,0,0,0,0,,Rod of Tahuti,n,0,0,0,10329,7600,3,30,0,+10%,120,0,0,0,0,0,0,0,0,0,0,1600,0,no restrictions,9860,PASSIVE - Basic Attacks and Abilities gain 25% additional Magical Power against targets below 50% Health.,Increased damage against low health Gods,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/rod-of-tahuti.jpg,
0,y,0,0,9861,+20%,0,0,0,,Chronos' Pendant,n,0,0,0,8139,7784,3,20,0,0,90,0,0,0,0,0,0,0,0,0,0,1300,0,no restrictions,9860,"PASSIVE - Every 10s the Pendant activates, subtracting 1s from all of your abilities currently on Cooldown. The initial countdown will not start until you leave the fountain.",Magical Power and Strong Cooldown Reduction,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/chronos-pendant.jpg,
0,y,0,0,7924,0,0,0,0,,Doom Orb,n,0,0,0,2839,16882,3,25,0,0,145,0,200,0,+4%,0,0,0,0,0,0,1250,0,no restrictions,9860,"PASSIVE - Killing or assisting an enemy minion provides you with 1 stack, granting 1% Movement Speed and 4 Magical Power per stack. Stacks last for 15s and stack up to 5 times. Enemy gods provide 5 stacks.",Kills and assists provide stacking Movement Speed and Magical Power,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/doom-orb.jpg,
0,y,0,0,9861,0,0,0,0,,Charon's Coin,n,7,0,0,8135,18183,3,20,0,+20%,80,0,0,0,0,0,0,0,0,0,0,1000,0,no restrictions,9860,"PASSIVE - On god kill or assist a coin is flipped. If heads, you gain a stack of 7 HP5. If tails, you gain a stack of 2% Movement Speed. Each effect can stack up to 4 times and at 8 stacks this item evolves. You also gain 1 gold every time the coin is flipped.",Permanent stacks of HP5 and Movement Speed,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/charons-coin.jpg,
0,y,0,0,18183,0,0,0,0,,Evolved Charon's Coin,n,0,35,0,8221,18314,4,0,0,+20%,80,0,0,0,+8%,0,0,0,0,0,0,1,0,no restrictions,9861,"PASSIVE - On god kill or assist a coin is flipped. If heads, you gain 150 Health over 6 seconds. If tails, you gain 5% Movement Speed for 6 seconds. You also gain 1 gold every time the coin is flipped.",Kills and assists on enemy gods provide Healing or Movement Speed,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/evolved-charons-coin.jpg,
0,y,0,0,7600,0,0,0,0,,Calamitous Rod of Tahuti,n,0,0,0,10331,21484,4,30,0,+10%,120,0,0,0,0,0,0,0,0,0,0,600,0,no restrictions,9861,"PASSIVE - Basic Attacks and Abilities gain 25% additional Magical Power against targets below 50% Health. <n>GLYPH - Successfully hitting an enemy god with an ability calls down a meteor that lands after 1s, dealing 100 (+35% of your Magical Power) damage in a 15 unit radius. This effect can only occur once every 30s.",Successful abilities spawn a meteor of damage,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/calamitous-rod-of-tahuti.jpg,
0,y,0,0,7600,0,0,0,0,,Nimble Rod of Tahuti,n,0,0,0,10330,21502,4,30,0,+10%,120,0,0,0,0,0,0,0,0,0,0,600,0,no restrictions,9861,PASSIVE - Basic Attacks and Abilities gain 25% additional Magical Power against targets below 50% Health. <n>GLYPH - For every 40 Magical Power you gain a stack of 2% Attack Speed (max. 20 Stacks).,Convert Magical Power to Attack Speed,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/nimble-rod-of-tahuti.jpg,
0,y,0,0,0,0,0,0,0,Physical Power and Magical Protection.,Enchanted Buckler,n,0,0,0,3146,10190,1,0,0,0,0,10,0,0,0,0,0,0,0,10,0,650,0,no restrictions,10190,,Physical Power and Magical Protection.,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/enchanted-buckler.jpg,
0,y,0,0,10190,0,0,0,0,,Warded Shield,n,0,0,0,2906,9835,2,0,0,0,0,25,0,0,0,0,0,0,0,15,0,500,0,no restrictions,10190,,Physical Power and Magical Protection.,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/warded-shield.jpg,
0,y,0,0,9835,0,0,0,0,Magical Power debuff aura.,Runic Shield,n,0,0,150,2903,9111,3,0,0,0,0,50,0,0,0,0,0,0,0,35,0,1000,0,no restrictions,10190,AURA - Enemy gods within 55 units have their Magical Power reduced by 40.,Magical Power debuff aura.,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/runic-shield.jpg,
0,y,0,0,9835,+10%,0,0,0,The owner gains power as they lose health.,Ancile,n,0,0,0,3145,13277,3,0,0,0,0,30,0,0,0,0,0,0,0,40,0,1100,0,no restrictions,10190,PASSIVE - Whenever you take Magical Damage from an enemy ability you unleash a shockwave that Silences all enemies within a range of 30 units for 1s. This effect cannot trigger more than once every 30s.,Silences nearby enemies when hit by a magical ability,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/ancile.jpg,
0,y,0,0,9835,0,0,0,0,This item gives the owner an aura that increases healing.,Caduceus Shield,n,0,0,100,8134,18195,3,0,0,0,0,35,0,0,0,0,0,0,0,25,35,1350,0,no restrictions,10190,AURA - Allied gods within 70 units have their Healing increased by 20%.,Physical Power and Increased Healing,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/caduceus-shield.jpg,
0,y,0,0,0,0,0,0,0,,Imperial Helmet,n,0,0,0,3260,10603,1,0,0,0,10,0,0,0,0,0,0,0,0,0,15,600,0,no restrictions,10603,,Magical Power and Physical Protection,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/imperial-helmet.jpg,
0,y,0,0,10603,0,0,0,0,,Jade Mountain Helm,n,0,0,0,3261,10602,2,0,0,0,20,0,0,0,0,0,0,0,0,0,20,600,0,no restrictions,10603,,Magical Power and Physical Protection,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/jade-mountain-helm.jpg,
0,y,0,0,10603,0,0,0,0,,Dynasty Plate Helm,n,0,0,50,3263,10605,2,0,0,0,40,0,0,0,0,0,0,0,0,0,20,1000,0,no restrictions,10603,,Provides Magical Power and Physical Protection,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/dynasty-plate-helm.jpg,
0,y,0,0,10602,0,0,0,0,Provides stacking Physical Protections,Celestial Legion Helm,n,0,0,0,3262,10600,3,20,0,0,70,0,0,0,0,0,0,0,0,0,30,950,0,no restrictions,10603,"PASSIVE - Every 3s you receive a stack of 7 Physical Protection, up to a max of 5 stacks. Stacks are removed upon taking Physical Damage from gods. Stacks can only be gained after not taking Physical Damage from gods for 3s.",Provides Physical Protections,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/celestial-legion-helm.jpg,
0,y,0,0,10602,0,0,0,0,Gives protection to gods you heal.,Lotus Crown,n,0,0,0,3491,11110,3,20,0,0,30,0,0,0,0,0,0,0,0,0,60,950,0,no restrictions,10603,PASSIVE - Any god affected by your ability heals gains 15 increased Physical and Magical Protection for 5 seconds.,Provides protections to gods you heal,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/lotus-crown.jpg,
0,y,0,0,10602,0,0,+10%,0,Aura reducing enemy Physical Power.,Jade Emperor's Crown,n,0,0,350,5046,14179,3,0,0,0,40,0,0,0,0,0,0,0,0,0,50,1400,0,no restrictions,10603,AURA - Enemy gods within 40 units have their Physical Power reduced by 15%.,Aura reducing enemy Physical Power,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/jade-emperors-crown.jpg,
0,y,0,0,10605,0,0,+20%,0,,Tyrannical Plate Helm,n,0,0,100,7601,18199,3,0,0,0,85,0,0,0,0,0,0,0,0,0,30,800,0,no restrictions,10603,"AURA - Ally lane minions within 70 units gain 20% Health and Attack Speed. Whenever an ally lane minion dies within 70 units of you, gain 5 power per stack, max 6 stacks for 15 seconds.","Magical Power, Physical Protection and Minion empowerment",0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/tyrannical-plate-helm.jpg,
0,y,+15%,0,0,0,0,0,0,,Short Bow,n,0,0,0,3283,10662,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,0,no restrictions,10662,,Increases Attack Speed.,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/short-bow.jpg,
0,y,+20%,0,10662,0,0,0,0,"This item has a chance to cause chain lightning, damaging nearby enemies.",Charged Bow,n,0,0,0,3307,10687,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,0,no restrictions,10662,"PASSIVE -Every fourth Basic Attack triggers a chain lightning, damaging the target and up to 4 nearby enemies for 15 damage +30% of your total Basic Attack Power.",Has a chance to trigger chain lightning,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/charged-bow.jpg,
0,y,+20%,0,10662,0,0,0,0,,Hunter's Bow,n,0,0,0,4994,14848,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,550,0,no restrictions,10662,,Increases Attack Speed.,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/hunters-bow.jpg,
0,y,+30%,0,10687,0,0,0,0,"This item has a chance to cause chain lightning, damaging nearby enemies.",Odysseus' Bow,n,0,0,0,3105,10482,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0,no restrictions,10662,"PASSIVE - Every fourth Basic Attack triggers a chain lightning, damaging the target and up to 4 nearby enemies for 15 damage +60% of your total Basic Attack Power.",Every four basic attacks trigger chain lightning,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/odysseus-bow.jpg,
0,y,+30%,0,14848,0,0,0,0,,Ichaival,n,0,0,0,3285,10664,3,0,0,0,0,0,0,0,0,0,0,0,0,35,0,1250,0,no restrictions,10662,PASSIVE - Every successful Basic Attack increases your Physical Power by 10 and reduces the attack speed of your opponent by 7% for 5s. (Max. 3 Stacks),Basic Attacks weaken enemies,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/ichaival.jpg,
0,y,+30%,0,14848,0,0,0,0,,Silverbranch Bow,n,0,0,0,5045,14084,3,0,0,0,0,0,0,0,0,0,0,0,+20%,30,0,1200,0,no restrictions,10662,PASSIVE - For each 0.02 Attack Speed you go over cap you gain 2 Physical Power.,Bonus Power when capped on Attack Speed,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/silverbranch-bow.jpg,
0,y,+20%,0,14848,0,+20%,0,0,,Atalanta's Bow,n,0,0,0,5451,14849,3,0,0,0,0,0,0,0,0,0,0,+10%,0,30,0,1300,0,no restrictions,10662,"PASSIVE - Upon getting a kill or assist on an Enemy god you gain Atalanta's Agility for 10s. This effect increases your Attack Speed by 20% and decreases the Movement Penalty for attacking, backpedaling, and strafing by 30%.",Reduce Attacking and Movement Penalties,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/atalantas-bow.jpg,
0,n,0,0,0,0,0,0,0,,Bluestone Pendant,n,0,0,0,3488,11122,1,5,0,0,0,0,50,0,0,0,0,0,0,15,0,800,0,no restrictions,11122,PASSIVE - Enemies hit by your damaging Abilities take an additional 30 Physical Damage over 2s. (Max 2 Stacks),Deal additional damage with abilities.,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/bluestone-pendant.jpg,
0,n,0,0,0,0,0,0,0,This starting item for Magical users restores Mana and gives the owner bonus Damage on damaging Abilities.,Soul Stone,n,0,0,0,3494,11123,1,0,0,0,20,0,100,0,0,0,0,0,0,0,0,800,0,no restrictions,11123,"PASSIVE - Gain 1 stack every time you hit an enemy with a basic attack. If you have 5 stacks, the next time you deal damage with an ability the stacks are consumed and you gain 40 mana, and that ability and any abilities used in the next 3s will deal bonus damage equal to having +40 Magical Power for those abilities.",Collect souls to deal extra damage.,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/soul-stone.jpg,
0,y,0,0,0,0,0,0,0,Relics provide special powers available to all gods.,Relic,n,0,0,0,4312,12333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no restrictions,12333,Relics provide special powers available to all gods. Your first Relic is free at Level 1 and your Second Relic is unlocked once you reach Level 12.,Relics provide special powers available to all gods.,0,Active,0,https://webcdn.hirezstudios.com/smite/item-icons/relic.jpg,
0,n,0,0,12333,0,0,0,0,Deals damage to minions and jungle monsters. Stuns enemy gods.,*Hand of the Gods,n,0,0,0,4311,7892,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no restrictions,12333,"Using this item deals 300 +10 per God Level damage to a single enemy minion, jungle monster or jungle boss within 15 units. The target will be the one with the highest maximum health. The  relic’s Cooldown will be reduced by 30s if you kill a jungle mob with it. Cooldown - 120s.",Deals damage to minions and jungle monsters.,0,Active,0,https://webcdn.hirezstudios.com/smite/item-icons/*hand-of-the-gods.jpg,
0,n,0,0,7892,0,0,0,0,Deals damage to minions and jungle monsters. Stuns enemy gods.,Hand of the Gods Upgrade,n,0,0,0,5104,14159,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,no restrictions,12333,"Using this item deals 300 +10 per God Level damage to a single enemy minion, jungle monster or jungle boss within 15 units. The target will be the one with the highest maximum health. The relic’s Cooldown will be reduced by 30s if you kill a jungle mob with it. Also Stuns enemy gods in range for 1s. Cooldown - 120s.",Deals damage to minions and jungle monsters. Stuns enemy gods.,0,Active,0,https://webcdn.hirezstudios.com/smite/item-icons/hand-of-the-gods-upgrade.jpg,
0,y,0,0,0,0,0,0,0,Physical Protection and Health.,Glowing Emerald,n,10,0,100,4325,12663,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,no restrictions,12663,,Health and HP5. ,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/glowing-emerald.jpg,
0,y,0,0,12663,0,0,0,0,,Emerald Talisman,n,15,0,200,2953,7571,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,no restrictions,12663,PASSIVE - Regenerates 0.2% of your max. Health every second.,Health and HP5,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/emerald-talisman.jpg,
0,y,0,0,12663,0,0,0,0,,Emerald Mail,n,10,0,200,2912,9839,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,0,no restrictions,12663,,Health and HP5.,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/emerald-mail.jpg,
0,y,0,0,7571,0,0,0,0,This item grants CC immunity after Knockups.,Stone of Gaia,n,25,0,400,2579,7572,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,850,0,no restrictions,12663,"PASSIVE - If you are hit by a Knockup, Knockback, Pull, or Grab you gain 8% of your max Health over the next 5 seconds. This effect does not trigger on Vortexes. Can only occur once every 45s.

PASSIVE - Regenerates 0.5% of your max health every second.",Grants bonus Regeneration after Knockup,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/stone-of-gaia.jpg,
0,y,0,0,9839,+10%,0,0,0,This item provides a movement speed boost after healing.,Shield of Regrowth,n,15,0,300,2904,9112,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,no restrictions,12663,"PASSIVE - After healing yourself from an ability, you gain +30% movement speed for 4 seconds. This cannot occur more than once every 10 seconds.",Provides a movement speed boost after healing.,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/shield-of-regrowth.jpg,
0,n,0,0,9839,+10%,0,0,0,This item regenerates Health and Mana on a kill or assist.,Mail of Renewal (old),n,10,0,400,2539,9339,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,no restrictions,12663,PASSIVE - You gain 15% of your maximum Health and Mana over the next 3 seconds when you get a kill or assist against an enemy god or Objective.,Regenerates Health and Mana on a kill or assist.,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/mail-of-renewal-old.jpg,
0,y,0,0,9839,0,0,0,0,This item increases allied protections.,Gauntlet of Thebes,n,15,0,250,4326,12665,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,0,no restrictions,12663,"PASSIVE - Assists on a minion give 1 Stack and God kills and assists give 5 Stacks. Stacks provide 1 Physical and Magical Protection. At 50 Stacks this item evolves, providing an Aura of 10 Physical Protection and 10 Magical Protection.",Gain increased Protections on Assists and enemy God deaths,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/gauntlet-of-thebes.jpg,
0,y,0,0,9839,0,0,0,0,This item regenerates Health and Mana on a kill or assist.,Mail of Renewal,n,15,0,250,2539,20217,3,0,0,0,0,20,0,0,0,0,0,0,0,0,20,1150,0,no restrictions,12663,"PASSIVE - When you are hit by an enemy god you gain a stack, up to once a second, increasing your protections by 4. Max of 5 stacks, lasts for 5s each. At max stacks, upon being hit you are immediately healed for 15% of your maximum health. Allies within 35 units heal for 15% of their maximum health over 10s. This effect can only occur once every 60 seconds.",Gain Healing when taking Damage from Enemy Gods,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/mail-of-renewal.jpg,
0,y,+5%,0,0,0,0,0,0,,Shuriken,n,0,0,0,4321,12667,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,650,0,no restrictions,12667,,Critical Strike and Attack Speed.,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/shuriken.jpg,
0,y,+7%,0,12667,0,0,0,0,,8-Pointed Shuriken,n,0,0,0,4322,12668,2,0,0,0,0,0,0,0,0,0,0,0,0,25,0,750,0,no restrictions,12667,,Critical Strike and Attack Speed,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/8-pointed-shuriken.jpg,
0,y,+15%,0,12668,0,+20%,0,0,,Wind Demon,n,0,0,0,4323,12674,3,0,0,0,0,0,0,0,0,0,0,0,0,25,0,1100,0,no restrictions,12667,PASSIVE - Your Critical Hits provide you with 10% Physical Penetration and increase your Attack Speed by 10% and Movement Speed by 10% for 4s.,"Critical Hits give increased Penetration, Movement Speed, and Attack Speed",0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/wind-demon.jpg,
0,n,+10%,0,12668,0,+15%,0,0,This item causes the owner's Critical Hits to weaken Enemies.,Poisoned Star ,n,0,0,0,4764,13427,3,0,0,0,0,0,0,0,0,0,0,0,0,35,0,950,0,no restrictions,12667,PASSIVE - Critical hits on enemy gods afflict them with poison for 2s. This poison slows them by 10% and reduces their damage output by 15%.,Critical Hits reduce Enemy's Movement Speed and Damage,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/poisoned-star-.jpg,
0,y,+20%,0,12668,0,+20%,0,0,This item causes the owner's Critical Hits to reduce healing.,Shadowsteel Shuriken,n,0,0,0,8680,18905,3,0,0,0,0,0,0,0,0,0,0,0,0,40,0,1000,0,no restrictions,12667,PASSIVE - Enemies hit by your Critical Strikes have 40% reduced healing for 10s.,Critical Hits reduce Enemy's Healing,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/shadowsteel-shuriken.jpg,
